2025-04-18 09:19:10,678 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_topk', visual_dir='./visual/els/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-18 09:19:10,678 - INFO - 当前评分模式: ['value_times_range']
2025-04-18 09:19:10,678 - INFO - 
==================================================
2025-04-18 09:19:10,678 - INFO - 开始执行网格搜索...
2025-04-18 09:19:10,678 - WARNING - [els-1-2] Missing files, skipping
2025-04-18 09:19:10,682 - INFO - [els-1] Starting grid search...
2025-04-18 09:19:11,452 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.0, P=0.9350, R=0.2125, F1=0.3463
2025-04-18 09:19:11,452 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.1, P=0.9388, R=0.2091, F1=0.3420
2025-04-18 09:19:11,453 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.2, P=0.9388, R=0.2091, F1=0.3420
2025-04-18 09:19:11,453 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.3, P=0.9388, R=0.2091, F1=0.3420
2025-04-18 09:19:11,453 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.4, P=0.9474, R=0.2045, F1=0.3364
2025-04-18 09:19:11,453 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.5, P=0.9468, R=0.2023, F1=0.3333
2025-04-18 09:19:11,453 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.6, P=0.9465, R=0.2011, F1=0.3318
2025-04-18 09:19:11,453 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.7, P=0.9465, R=0.2011, F1=0.3318
2025-04-18 09:19:11,453 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.8, P=0.9459, R=0.1989, F1=0.3286
2025-04-18 09:19:11,477 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.9, P=0.9459, R=0.1989, F1=0.3286
2025-04-18 09:19:11,477 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=1.0, P=0.9438, R=0.1909, F1=0.3176
2025-04-18 09:19:11,477 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=1.1, P=0.9438, R=0.1909, F1=0.3176
